,Cluster Code,School Name,Region name,School category,School Management,Location,School type,Number of students,Boys,Girls,Male teachers,Female teachers,,,,
6072,27251204823,SAVADAM MATIMAND SCH KOREGAON,,KOREGAON BHEEMA,Primary,Tribal/Social Welfare Dept.,Rural,Co-Educational,31,2,33,3,2,,,
6073,27251204821,SHRI CHATRAPATI SAMBAJI H. SCH,,KOREGAON BHEEMA,Up. Primary with sec./H.sec,Pvt. Aided,Rural,Co-Educational,269,241,510,5,5,,,
6074,27251204802,ZPPS DHERANGEWASTI,,KOREGAON BHEEMA,Primary,Local body,Rural,Co-Educational,63,66,129,1,3,,,
6075,27251204803,ZPPS FADATARE WASTI,,KOREGAON BHEEMA,Primary,Local body,Rural,Co-Educational,70,53,123,2,2,,,
6076,27251204801,ZPPS KOREGAON BHIMA,,KOREGAON BHEEMA,Primary,Local body,Rural,Co-Educational,211,179,390,3,7,,,
6077,27251204804,ZPPS KOREGAON PUNARWASAN,,KOREGAON BHEEMA,Primary with Upper Primary,Local body,Rural,Co-Educational,162,158,320,2,9,,,
6078,27251207821,HIGH SCHOOL SANASWADI,,SANASWADI,Up. Primary with sec./H.sec,Pvt. Aided,Rural,Co-Educational,388,279,667,7,6,,,
6079,27251207822,JIJAMATA ENG.M.SCH.SANSWADI,,SANASWADI,Primary,Pvt. Unaided,Rural,Co-Educational,59,29,88,1,2,,,
6080,27251207801,PUNE ZPPS SANASWADI,,SANASWADI,Primary with Upper Primary,Local body,Rural,Co-Educational,273,244,517,3,12,,,
6081,27251207802,ZPPS VASEWADI,,SANASWADI,Primary with Upper Primary,Local body,Rural,Co-Educational,207,222,429,2,9,,,
6082,27251200321,PANDURANGANNA THORAT MAD. VIDY,AAMDABAD,No Response,Pvt. Unaided,Rural,Co-Educational,15,21,36,1,1,,,,
6083,27251200301,ZPPS AAMDABAD,AAMDABAD,Primary with Upper Primary,Local body,Rural,Co-Educational,60,63,123,1,3,,,,
6084,27251200302,ZPPS JADHAV NARHE VASTI,AAMDABAD,Primary,Local body,Rural,Co-Educational,21,15,36,1,1,,,,
6085,27251200303,ZPPS MASHERE MALA,AAMDABAD,Primary,Local body,Rural,Co-Educational,13,10,23,1,1,,,,
6086,27251205002,ZPPS KOTHAWALE VASTI,LAKEWADI,Primary,Local body,Rural,Co-Educational,16,6,22,0,2,,,,
6087,27251205001,ZPPS LAKHEWADI,LAKEWADI,Primary,Local body,Rural,Co-Educational,20,17,37,2,0,,,,
6088,27251205122,MALLIKARJUN ENG.SCH.MALTHAN,MALTHAN,Primary,Pvt. Unaided,Rural,Co-Educational,11,10,21,1,4,,,,
6089,27251205121,NEW ENGLISH SCHOOL MALTHAN,MALTHAN,Up. Primary with sec./H.sec,Pvt. Aided,Rural,Co-Educational,303,233,536,10,4,,,,
6090,27251205101,ZPPS MALTHAN,MALTHAN,Primary with Upper Primary,Local body,Rural,Co-Educational,125,119,244,2,6,,,,
6091,27251205103,ZPPS SHINDEWADI,MALTHAN,Primary,Local body,Rural,Co-Educational,42,44,86,0,3,,,,
6092,27251205102,ZPPS THORATWADI,MALTHAN,Primary,Local body,Rural,Co-Educational,14,9,23,2,0,,,,
6093,27251206102,ZPPS CHANKHANBABA VASTI,NIMGAON DUDE,Primary,Local body,Rural,Co-Educational,9,11,20,2,0,,,,
6094,27251206103,ZPPS NIMGAON DUDE,NIMGAON DUDE,Primary with Upper Primary,Local body,Rural,Co-Educational,70,70,140,5,2,,,,
6095,27251206021,HANUMAN HIGH SCHOOL,NIMGAONBHOGI,No Response,Pvt. Aided,Rural,Co-Educational,11,18,29,2,0,,,,
6096,27251206001,ZPPS NIMGAONBHOGI,NIMGAONBHOGI,Primary with Upper Primary,Local body,Rural,Co-Educational,85,99,184,3,5,,,,
6097,27251207603,ZPPS MUJAVAR VASTI,RAVADE WADI,Primary,Local body,Rural,Co-Educational,39,28,67,2,0,,,,
6098,27251207602,ZPPS POTE VASTI,RAVADE WADI,Primary,Local body,Rural,Co-Educational,10,9,19,2,0,,,,
6099,27251207601,ZPPS RAVADEWADI,RAVADE WADI,Primary,Local body,Rural,Co-Educational,10,10,20,2,0,,,,
6100,27251208625,DHANGAR KURANDALE VASTI,SHIRUR GRAMIN,Primary,Local body,Rural,Co-Educational,23,10,33,2,0,,,,
6101,27251208621,NEW ENGLISH SCHOOL ANNAPAUR,SHIRUR GRAMIN,No Response,Pvt. Aided,Rural,Co-Educational,21,19,40,2,0,,,,
6102,27251208605,ZPPS ANNAPUR,SHIRUR GRAMIN,Primary with Upper Primary,Local body,Rural,Co-Educational,136,139,275,4,7,,,,
6103,27251208624,ZPPS BANAKAR VASTI(ANNAPUR),SHIRUR GRAMIN,Primary,Local body,Rural,Co-Educational,5,3,8,1,1,,,,
6104,27251208613,ZPPS PATRA KURANDALEVASTI,SHIRUR GRAMIN,Primary,Local body,Rural,Co-Educational,17,19,36,1,1,,,,
6105,27251208606,ZPPS YEVALEMATHA,SHIRUR GRAMIN,Primary,Local body,Rural,Co-Educational,30,32,62,1,1,,,,
6106,27251205208,PUNE ZPPS JUNAMALA,MANDAWAN FHARATA,Primary,Local body,Rural,Co-Educational,13,6,19,1,1,,,,
6107,27251205221,SHREE WAGHESHWAR VID.MANSAWAGA,MANDAWAN FHARATA,Up. Primary with sec./H.sec,Pvt. Aided,Rural,Co-Educational,538,426,964,21,1,,,,
6108,27251205207,ZPPS AKARAO MAILA,MANDAWAN FHARATA,Primary,Local body,Rural,Co-Educational,14,15,29,3,0,,,,
6109,27251205203,ZPPS CHOKARWASTI,MANDAWAN FHARATA,Primary,Local body,Rural,Co-Educational,21,13,34,0,2,,,,
6110,27251205206,ZPPS GADGE TALAI,MANDAWAN FHARATA,Primary,Local body,Rural,Co-Educational,23,16,39,1,1,,,,
6111,27251205204,ZPPS GARAMAL,MANDAWAN FHARATA,Primary,Local body,Rural,Co-Educational,29,30,59,1,1,,,,
6112,27251205202,ZPPS JAGATAPAWADI,MANDAWAN FHARATA,Primary,Local body,Rural,Co-Educational,14,10,24,1,1,,,,
6113,27251205201,ZPPS MANDAVGAN FARAT,MANDAWAN FHARATA,Primary,Local body,Rural,Co-Educational,120,102,222,5,3,,,,
6114,27251205205,ZPPSGAYAKAWADMALA,,MANDAWAN FHARATA,Primary,Local body,Rural,Co-Educational,23,30,53,1,1,,,
6115,27251210203,ZPPS DAGADEWADI,,PHARATEWADI,Primary,Local body,Rural,Co-Educational,16,10,26,1,1,,,
6116,27251210201,ZPPS PHARATEWADI,,PHARATEWADI,Primary,Local body,Rural,Co-Educational,24,27,51,2,0,,,
6117,27251210202,ZPPS VARALEVASTI,,PHARATEWADI,Primary,Local body,Rural,Co-Educational,13,11,24,0,2,,,
6118,27251200603,ZPPS,BENDARENAGAR,ARANGAON,Primary,Local body,Rural,Co-Educational,3,4,7,2,0,,,
6119,27251200602,ZPPS,TONDEWADI,ARANGAON,Primary,Local body,Rural,Co-Educational,9,8,17,2,0,,,
6120,27251200601,ZPPS ARANGAON,,ARANGAON,Primary with Upper Primary,Local body,Rural,Co-Educational,15,22,37,2,0,,,
6121,27251200604,ZPPS KOKATENAGER,,ARANGAON,Primary,Local body,Rural,Co-Educational,8,7,15,1,0,,,
6122,27251204502,ZPPS GANESHNAGAR,,KOHAKADE WADI,Primary,Local body,Rural,Co-Educational,12,11,23,1,1,,,
6123,27251204501,ZPPS KOHAKDEWADI,,KOHAKADE WADI,Primary with Upper Primary,Local body,Rural,Co-Educational,69,64,133,3,4,,,
6124,27251205925,BLUSKY ENG.SCH. NAVHARE,,NHAWARE,Primary,Pvt. Unaided,Rural,Co-Educational,14,13,27,3,0,,,
6125,27251205903,KANDAGEWASTI,,NHAWARE,Primary,Local body,Rural,Co-Educational,19,12,31,0,2,,,
6126,27251205921,SHRI MALIKARJUN VID. NHAWARE,,NHAWARE,Up. Primary with sec./H.sec,Pvt. Aided,Rural,Co-Educational,409,330,739,9,6,,,
6127,27251205904,ZPPS BHONDAVEWASTI,,NHAWARE,Primary,Local body,Rural,Co-Educational,16,11,27,2,0,,,
6128,27251205902,ZPPS KHANDAGALE WASTI,,NHAWARE,Primary,Local body,Rural,Co-Educational,13,9,22,2,0,,,
6129,27251205906,ZPPS KUTEWASTI,,NHAWARE,Primary,Local body,Rural,Co-Educational,9,3,12,0,2,,,
6130,27251205901,ZPPS NHAVRE,,NHAWARE,Primary,Local body,Rural,Co-Educational,187,129,316,2,6,,,
6131,27251205907,ZPPS NIMBALKARWASTI (NHAVRE),,NHAWARE,Primary,Local body,Rural,Co-Educational,14,12,26,0,2,,,
6132,27251205923,ZPPS TAMBE VASTI,,NHAWARE,Primary,Local body,Rural,Co-Educational,22,27,49,2,0,,,
6133,27251205905,ZPPS VADKHELWADI (NHAVRA),,NHAWARE,Primary,Local body,Rural,Co-Educational,24,19,43,1,1,,,
6134,27251205924,ZPPS YADAVWASTI,,NHAWARE,Primary,Local body,Rural,Co-Educational,16,6,22,1,1,,,
6135,27251209321,NEW ENGLISH SCHOOL URALGAON,,URALGAON,Up. Primary with sec./H.sec,Pvt. Aided,Rural,Co-Educational,105,95,200,6,0,,,
6136,27251209302,ZPPS HOLANGUDEWASTI,,URALGAON,Primary,Local body,Rural,Co-Educational,15,12,27,2,0,,,
6137,27251209325,ZPPS JABALKAREKUDALEWASTI,,URALGAON,Primary,Local body,Rural,Co-Educational,11,16,27,2,0,,,
6138,27251209323,ZPPS KATWAN,,URALGAON,Primary,Local body,Rural,Co-Educational,7,3,10,1,1,,,
6139,27251209324,ZPPS KOLPE BARVEWASTI,,URALGAON,Primary,Local body,Rural,Co-Educational,7,7,14,1,1,,,
6140,27251209322,ZPPS THORATSATKARWADI,,URALGAON,Primary,Local body,Rural,Co-Educational,6,5,11,2,0,,,
6141,27251209301,ZPPS URALGAON,,URALGAON,Primary,Local body,Rural,Co-Educational,71,50,121,3,1,,,
6142,27251201503,ZPPS,DHAMDHAREWASTI,DAHIWADI,Primary,Local body,Rural,Co-Educational,3,7,10,2,0,,,
6143,27251201501,ZPPS DAHIWADI,,DAHIWADI,Primary with Upper Primary,Local body,Rural,Co-Educational,28,33,61,2,0,,,
6144,27251201502,ZPPS GARGOTEWASTI,,DAHIWADI,Primary,Local body,Rural,Co-Educational,5,8,13,2,0,,,
6145,27251203822,"SAU. H G GAIKWAD HIGH, KASARI",,KASARI,Up. Primary with sec./H.sec,Pvt. Aided,Rural,Co-Educational,111,86,197,3,2,,,
6146,27251203801,ZPPS KASARI,,KASARI,Primary,Local body,Rural,Co-Educational,30,33,63,3,0,,,
6147,27251203802,ZPPS MALWADI (KASARI),,KASARI,Primary,Local body,Rural,Co-Educational,19,21,40,1,1,,,
6148,27251203823,ZPPS NARAKEWASTI,,KASARI,Primary,Local body,Rural,Co-Educational,13,12,25,1,1,,,
6149,27251206204,SMT B.T.SECONDARY ASRAM,,NIMGAON MHALUNGI,No Response,Tribal/Social Welfare Dept.,Rural,Co-Educational,22,13,35,1,1,,,
6150,27251206221,SMT BABAITAI TAKALKAR ASRAMSCH,,NIMGAON MHALUNGI,Primary with Upper Primary,Tribal/Social Welfare Dept.,Rural,Co-Educational,136,84,220,3,4,,,
6151,27251206206,VIDYA VIKAS MANDIR,,NIMGAON MHALUNGI,Up. Primary with sec./H.sec,Pvt. Aided,Rural,Co-Educational,253,170,423,9,3,,,
6152,27251206202,ZPPS MALIMALA,,NIMGAON MHALUNGI,Primary,Local body,Rural,Co-Educational,17,19,36,2,0,,,
6153,27251206201,ZPPS NIMGAONMHULANGI,,NIMGAON MHALUNGI,Primary,Local body,Rural,Co-Educational,71,62,133,1,3,,,
6154,27251206203,ZPPS RANSINGHMALA,,NIMGAON MHALUNGI,Primary,Local body,Rural,Co-Educational,17,10,27,2,0,,,
6155,27251206601,ZPPS PARODI,,PARODI,Primary,Local body,Rural,Co-Educational,30,23,53,2,0,,,
6156,27251206602,ZPPS SATHAKARWADI,,PARODI,Primary with Upper Primary,Local body,Rural,Co-Educational,19,16,35,3,0,,,
6157,27251208701,ZPPS SHIVTAKRAR MHALUNGI,,SHIVTAKRAR MHALUNGI,Primary,Local body,Rural,Co-Educational,21,13,34,1,1,,,
6158,27251201321,SHARADHCHANDH PAWAR HIGH SCH.,,CHINCHANI,No Response,Pvt. Unaided,Rural,Co-Educational,16,7,23,2,0,,,
6159,27251201301,ZPPS CHINCHANI,,CHINCHANI,Primary with Upper Primary,Local body,Rural,Co-Educational,66,61,127,5,1,,,
6160,27251201322,ZPPS HANUMANT VADI(CHINCHANI),,CHINCHANI,Primary,Local body,Rural,Co-Educational,21,16,37,2,0,,,
6161,27251210401,ZPPS DHUMALWADI,,DHUMALWADI,Primary,Local body,Rural,Co-Educational,13,7,20,2,0,,,
6162,27251202721,SHRI DATTA HSC SCHOOL GUNAT,,GUNAT,No Response,Pvt. Unaided,Rural,Co-Educational,21,18,39,0,2,,,
6163,27251202722,ZPPS,SARAKEVASTI,GUNAT,Primary,Local body,Rural,Co-Educational,12,7,19,0,2,,,
6164,27251202701,ZPPS GUNAT,,GUNAT,Primary with Upper Primary,Local body,Rural,Co-Educational,134,131,265,6,3,,,
6165,27251202703,ZPPS GUNAVANTHWADI,,GUNAT,Primary,Local body,Rural,Co-Educational,20,11,31,2,0,,,
6166,27251202702,ZPPS KOLAPEWADI,,GUNAT,Primary,Local body,Rural,Co-Educational,27,29,56,2,0,,,
6167,27251204601,ZPPS KOLGAON,,KOLGAON DOLAS,Primary,Local body,Rural,Co-Educational,31,27,58,2,0,,,
6168,27251206421,SADHANA VID MANDIR NIRVEE,,NIRVEE,Up. Primary with sec./H.sec,Pvt. Aided,Rural,Co-Educational,173,144,317,3,3,,,
6169,27251206401,ZPPS CENTRAL SCHOOL NIRVEE,,NIRVEE,Primary with Upper Primary,Local body,Rural,Co-Educational,67,43,110,3,4,,,
6170,27251206402,ZPPS KULWASTI,,NIRVEE,Primary,Local body,Rural,Co-Educational,7,9,16,1,1,,,
6171,27251206403,ZPPS SONAVENEWASTI,,NIRVEE,Primary,Local body,Rural,Co-Educational,12,14,26,1,1,,,
6172,27251208303,BHILLAVASTI (SHINDODI),,SHINDODI,Primary,Local body,Rural,Co-Educational,4,6,10,2,0,,,
6173,27251208302,ZPPS MANEWASTI,,SHINDODI,Primary,Local body,Rural,Co-Educational,11,12,23,2,0,,,
6174,27251208301,ZPPS SHINDODI,,SHINDODI,Primary with Upper Primary,Local body,Rural,Co-Educational,84,81,165,6,2,,,
6175,27251208505,ZPPS,PINGALEVASTI,SHIRASGAON KATA,Primary,Local body,Rural,Co-Educational,6,11,17,1,1,,,
6176,27251208504,ZPPS,YALEVASTI,SHIRASGAON KATA,Primary,Local body,Rural,Co-Educational,12,13,25,1,1,,,
6177,27251208502,ZPPS CHAVANWADI,,SHIRASGAON KATA,Primary,Local body,Rural,Co-Educational,51,36,87,2,1,,,
6178,27251208503,ZPPS MANEMALA,,SHIRASGAON KATA,Primary,Local body,Rural,Co-Educational,18,18,36,2,0,,,
6179,27251208501,ZPPS SHIRASGAON KATA,,SHIRASGAON KATA,Primary with Upper Primary,Local body,Rural,Co-Educational,123,89,212,6,2,,,
6180,27251201721,NEW ENGLISH SCHOOL DHAMARI,,DHAMARI,Up. Primary with sec./H.sec,Pvt. Aided,Rural,Co-Educational,120,115,235,7,1,,,
6181,27251201702,ZPPS DAFALPUR,,DHAMARI,Primary,Local body,Rural,Co-Educational,13,13,26,2,0,,,
6182,27251201701,ZPPS DHAMARI,,DHAMARI,Primary with Upper Primary,Local body,Rural,Co-Educational,126,94,220,3,7,,,
6183,27251206523,MATIMAND PRI SCH PABAL,,PABAL,Primary,Tribal/Social Welfare Dept.,Rural,Co-Educational,26,14,40,4,2,,,
6184,27251206522,S PADMMANI JAIN ENG M SC PABAL,,PABAL,Primary with Upper Primary,Pvt. Unaided,Rural,Co-Educational,70,39,109,2,6,,,
6185,27251206521,SHRI BHAIRAVNATH VIDYA MANDIR,,PABAL,Up. Primary with sec./H.sec,Pvt. Aided,Rural,Co-Educational,481,392,873,16,5,,,
6186,27251206503,ZPPS AGARAWADI,,PABAL,Primary,Local body,Rural,Co-Educational,15,10,25,0,2,,,
6187,27251206506,ZPPS EKERIMAL,,PABAL,Primary,Local body,Rural,Co-Educational,12,12,24,1,1,,,
6188,27251206507,ZPPS NAHEBED,,PABAL,Primary,Local body,Rural,Co-Educational,3,7,10,0,2,,,
6189,27251206501,ZPPS PABAL NO 1,,PABAL,Primary,Local body,Rural,Boys only,152,0,152,2,3,,,
6190,27251206502,ZPPS PABAL NO 2,,PABAL,Primary,Local body,Rural,Girls only,0,133,133,0,4,,,
6191,27251206505,ZPPS PHUTANWADI,,PABAL,Primary,Local body,Rural,Co-Educational,23,13,36,0,2,,,
6192,27251206509,ZPPS PIMPLEWADI,,PABAL,Primary,Local body,Rural,Co-Educational,22,28,50,2,0,,,
6193,27251206510,ZPPS SAKOREVASTI,,PABAL,Primary,Local body,Rural,Co-Educational,9,13,22,1,1,,,
6194,27251206508,ZPPS THAPEWADI,,PABAL,Primary,Local body,Rural,Co-Educational,2,6,8,1,1,,,
6195,27251206504,ZPPS ZODAKWADI,,PABAL,Primary,Local body,Rural,Co-Educational,13,6,19,0,2,,,
6196,27251200121,SHRI BHIRAVNATH VIDYALAYA,,AALEGAON,Up. Primary with sec./H.sec,Pvt. Aided,Rural,Co-Educational,89,76,165,4,0,,,
6197,27251200130,ZPPS,BENKENAGAR,AALEGAON,Primary,Local body,Rural,Co-Educational,4,7,11,2,0,,,
6198,27251200123,ZPPS,BHOSALENAGAR,AALEGAON,Primary,Local body,Rural,Co-Educational,9,7,16,3,0,,,
6199,27251200128,ZPPS,CHUEDHARINAGAR,AALEGAON,Primary,Local body,Rural,Co-Educational,2,1,3,1,1,,,
6200,27251200127,ZPPS,DATTANAGAR,AALEGAON,Primary,Local body,Rural,Co-Educational,11,7,18,2,0,,,
6201,27251200125,ZPPS,KHANDOBANGAR,AALEGAON,Primary,Local body,Rural,Co-Educational,3,7,10,1,1,,,
6202,27251200129,ZPPS,PESHAVENAGAR,AALEGAON,Primary,Local body,Rural,Co-Educational,6,8,14,3,0,,,
6203,27251200101,ZPPS ALEGAON PAGA,,AALEGAON,Primary,Local body,Rural,Co-Educational,22,20,42,1,1,,,
6204,27251200122,ZPPS BHEERAVNATHNAGAR,,AALEGAON,Primary,Local body,Rural,Co-Educational,10,8,18,1,1,,,
6205,27251200124,ZPPS GUNJALWASTI,,AALEGAON,Primary,Local body,Rural,Co-Educational,9,7,16,2,0,,,
6206,27251200126,ZPPS KOLHATENAGAR,,AALEGAON,Primary,Local body,Rural,Co-Educational,16,11,27,0,2,,,
6207,27251200401,ZPPS ANDHALGAON,,AANDHALGAON,Primary,Local body,Rural,Co-Educational,43,38,81,1,1,,,
6208,27251200402,ZPPS PANDHAREVASTI,,AANDHALGAON,Primary,Local body,Rural,Co-Educational,15,17,32,2,0,,,
6209,27251205821,SHRI SADGURU KRUPA VIDYALAYA,,NAGARGAON,Up. Primary with sec./H.sec,Pvt. Aided,Rural,Co-Educational,103,77,180,5,1,,,
6210,27251205822,ZPPS,BHILLAVASTI,NAGARGAON,Primary,Local body,Rural,Co-Educational,27,17,44,2,0,,,
6211,27251205823,ZPPS,PATHAREVASTI,NAGARGAON,Primary,Local body,Rural,Co-Educational,11,16,27,1,1,,,
6212,27251205801,ZPPS NAGARGAON,,NAGARGAON,Primary,Local body,Rural,Co-Educational,51,41,92,3,0,,,
6213,27251205803,ZPPS NARNORWASTI,,NAGARGAON,Primary,Local body,Rural,Co-Educational,14,16,30,1,1,,,
6214,27251205824,ZPPS NIMBOLWASTI,,NAGARGAON,Primary,Local body,Rural,Co-Educational,7,9,16,1,1,,,
6215,27251205802,ZPPS SHELARMALA,,NAGARGAON,Primary,Local body,Rural,Co-Educational,28,16,44,1,1,,,
6216,27251207201,ZPPS RAKSHEWADI,,RAKSHEWADI,Primary,Local body,Rural,Co-Educational,21,19,40,2,0,,,
6217,27251207202,ZPPS SHINDEWASTI,,RAKSHEWADI,Primary,Local body,Rural,Co-Educational,20,11,31,2,0,,,
6218,27251207421,SHRI SANTARAJ MAHARAJ VIDYALAY,,RANJANGAON SANDAS,Up. Primary with sec./H.sec,Pvt. Aided,Rural,Co-Educational,80,62,142,5,1,,,
6219,27251207422,ZPPS BALUBAICHAMALA,,RANJANGAON SANDAS,Primary,Local body,Rural,Co-Educational,13,8,21,1,1,,,
6220,27251207401,ZPPS CNT SCH RANJAN SANDAS,,RANJANGAON SANDAS,Primary with Upper Primary,Local body,Rural,Co-Educational,88,108,196,5,2,,,
6221,27251207403,ZPPS KAMATHEWADI,,RANJANGAON SANDAS,Primary,Local body,Rural,Co-Educational,13,9,22,2,0,,,
6222,27251207402,ZPPS LOKHANDEWASTI,,RANJANGAON SANDAS,Primary,Local body,Rural,Co-Educational,21,35,56,2,0,,,
6223,27251200921,NEW ENGLISH SCHOOL BHAMBARDE,,BHAMBARDE,No Response,Pvt. Aided,Rural,Co-Educational,21,14,35,1,1,,,
6224,27251200901,ZPPS BHAMBARDE,,BHAMBARDE,Primary with Upper Primary,Local body,Rural,Co-Educational,92,97,189,3,4,,,
6225,27251200902,ZPPS GAIKWADWADI,,BHAMBARDE,Primary,Local body,Rural,Co-Educational,12,6,18,1,1,,,
6226,27251203621,EKATA VIDYALAYA,,KARANJAVANE,No Response,Pvt. Aided,Rural,Co-Educational,14,9,23,2,0,,,
6227,27251203602,ZPPS INGLENAGAR,,KARANJAVANE,Primary,Local body,Rural,Co-Educational,16,11,27,2,0,,,
6228,27251203601,ZPPS KARANJAVANE,,KARANJAVANE,Primary with Upper Primary,Local body,Rural,Co-Educational,67,44,111,7,0,,,
6229,27251207321,SHRI MANGALAMURTHY VIDYADHAM,,RANJANGAON GANPATI,Up. Primary with sec./H.sec,Pvt. Aided,Rural,Co-Educational,356,294,650,11,4,,,
6230,27251207303,ZPPS DEWACHIWADI,,RANJANGAON GANPATI,Primary,Local body,Rural,Co-Educational,17,16,33,2,0,,,
6231,27251207304,ZPPS FANDHWASTI,,RANJANGAON GANPATI,Primary,Local body,Rural,Co-Educational,19,13,32,1,1,,,
6232,27251207302,ZPPS KAVALEVIHHIR,,RANJANGAON GANPATI,Primary,Local body,Rural,Co-Educational,54,38,92,1,2,,,
6233,27251207305,ZPPS KHEDKARWASTI,,RANJANGAON GANPATI,Primary,Local body,Rural,Co-Educational,28,19,47,0,2,,,
6234,27251207301,ZPPS RANJANGAON GANPATI,,RANJANGAON GANPATI,Primary,Local body,Rural,Co-Educational,233,170,403,5,4,,,
6235,27251207306,ZPPS SHELAKEWASTI,,RANJANGAON GANPATI,Primary,Local body,Rural,Co-Educational,64,40,104,1,2,,,
6236,27251208801,ZPPS SONESANGAVI,,SONESANGAVI,Primary with Upper Primary,Local body,Rural,Co-Educational,93,69,162,6,1,,,
6237,27251208802,ZPPS TAKLKARWADI,,SONESANGAVI,Primary,Local body,Rural,Co-Educational,18,15,33,2,0,,,
6238,27251202604,SHIVAJI VID,,GOLEGOAN,No Response,Pvt. Unaided,Rural,Co-Educational,25,12,37,1,1,,,
6239,27251202605,ZPPS GOLEGOAN,,GOLEGOAN,Primary with Upper Primary,Local body,Rural,Co-Educational,120,94,214,4,4,,,
6240,27251202606,ZPPS KARVANDI,,GOLEGOAN,Primary,Local body,Rural,Co-Educational,8,6,14,0,2,,,
6241,27251202602,ZPPS MALAWASTI,,GOLEGOAN,Primary,Local body,Rural,Co-Educational,12,14,26,1,1,,,
6242,27251202603,ZPPS PADAVALAMALA,,GOLEGOAN,Primary,Local body,Rural,Co-Educational,4,6,10,1,1,,,
6243,27251208622,ABHINAV VID SARADWADI,,SHIRUR GRAMIN,Up. Primary with sec./H.sec,Pvt. Aided,Rural,Co-Educational,146,124,270,5,1,,,
6244,27251208612,NIVASI MUKABADHIR VIDYALAYA,,SHIRUR GRAMIN,Primary,Tribal/Social Welfare Dept.,Rural,Co-Educational,13,4,17,5,2,,,
6245,27251208626,ZPPS,GHAVATEMALAL,SHIRUR GRAMIN,Primary,Local body,Rural,Co-Educational,15,13,28,1,1,,,
6246,27251208603,ZPPS BHORHADEMALA,,SHIRUR GRAMIN,Primary,Local body,Rural,Co-Educational,25,18,43,1,1,,,
6247,27251208610,ZPPS JAMBHLEMALA,,SHIRUR GRAMIN,Primary,Local body,Rural,Co-Educational,12,6,18,1,1,,,
6248,27251208607,ZPPS KARDELWADI,,SHIRUR GRAMIN,Primary,Local body,Rural,Co-Educational,52,39,91,1,1,,,
6249,27251208604,ZPPS PASHANWADI,,SHIRUR GRAMIN,Primary,Local body,Rural,Co-Educational,18,16,34,0,2,,,
6250,27251208602,ZPPS RAMLINGANAGAR,,SHIRUR GRAMIN,Primary,Local body,Rural,Co-Educational,50,33,83,2,1,,,
6251,27251208608,ZPPS SARDWADI,,SHIRUR GRAMIN,Primary,Local body,Rural,Co-Educational,122,90,212,1,4,,,
6252,27251208601,ZPPS SHIRUR GRAMIN,,SHIRUR GRAMIN,Primary with Upper Primary,Local body,Rural,Co-Educational,133,94,227,3,5,,,
6253,27251208623,ZPPS SHIVKRUPA SOSAYATI S G,,SHIRUR GRAMIN,Primary,Local body,Rural,Co-Educational,30,18,48,0,2,,,
6254,27251208609,ZPPS TARDOBACHIWADI,,SHIRUR GRAMIN,Primary,Local body,Rural,Co-Educational,67,40,107,2,2,,,
6255,27251208611,ZPPS THAPEMALA,,SHIRUR GRAMIN,Primary,Local body,Rural,Co-Educational,15,6,21,1,1,,,
6256,27251210508,SWAMI VIVEKANAND ASH SCHOOL,,SHIRUR NAGARPALIKA,Primary with Upper Primary,Tribal/Social Welfare Dept.,Rural,Co-Educational,122,96,218,6,3,,,
6257,27251201001,ZPPS BURUNJWADI,,BURUNJWADI,Primary with Upper Primary,Local body,Rural,Co-Educational,73,65,138,4,3,,,
6258,27251202821,JIVAN VIKAS VID. PIMPLEKHALASA,,HIWARE KUMBHAR,No Response,Pvt. Aided,Rural,Co-Educational,37,32,69,3,0,,,
6259,27251202801,ZPPS HIRWAY KUMBHAR,,HIWARE KUMBHAR,Primary with Upper Primary,Local body,Rural,Co-Educational,104,82,186,5,2,,,
6260,27251202802,ZPPS MANDALWADI,,HIWARE KUMBHAR,Primary,Local body,Rural,Co-Educational,10,14,24,1,1,,,
6261,27251203101,JATEGAON,,JATEGAON BK,Primary with Upper Primary,Local body,Rural,Co-Educational,161,136,297,3,8,,,
6262,27251203121,S CHATRAPATI SAMBHAJIRAJE M VI,,JATEGAON BK,No Response,Pvt. Aided,Rural,Co-Educational,39,27,66,2,0,,,
6263,27251203201,ZPPS JATEGAON KHURD,,JATEGAON KH,Primary with Upper Primary,Local body,Rural,Co-Educational,103,100,203,6,1,,,
6264,27251205622,KAI . RAMRAO G,P,HIS ASHRAM,MUKHAYE,No Response,Tribal/Social Welfare Dept.,Rural,Co-Educational,28,18,46,2,0,,
6265,27251205602,KAI.RAMRAO GENUGI PLANDE PRY.,,MUKHAYE,Primary with Upper Primary,Tribal/Social Welfare Dept.,Rural,Co-Educational,80,65,145,5,0,,,
6266,27251205621,PRAGATI HIGH SCHOOL,,MUKHAYE,Up. Primary with sec./H.sec,Pvt. Aided,Rural,Co-Educational,78,59,137,5,1,,,
6267,27251205601,ZPPS MUKHAYE,,MUKHAYE,Primary,Local body,Rural,Co-Educational,83,58,141,1,4,,,
6268,27251206801,ZPPS PIMPLE KHALSA,,PIMPALE KHALASA,Primary with Upper Primary,Local body,Rural,Co-Educational,145,105,250,4,4,,,
6269,27251207502,ZPPS LAWHARDE PUNARWASN,,RAUTWADI,Primary,Local body,Rural,Co-Educational,12,8,20,1,1,,,
